id,title,poll_org,client_org,date_range,sample_size,url,source,nttId,classification,regionKey,municipality,electionType,electionTypes
15712,전국   정기(정례)조사 정당지지도,(주)여론조사꽃,조사기관 자체 : (주)여론조사꽃,2026-03-20 14:10 ~ 2026-03-21 21:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17814&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=22,출처: 중앙선거여론조사심의위원회,17814,"{'region': {'level': 'national', 'metro': None, 'metroKey': None, 'municipality': None}, 'electionTypes': ['party_support'], 'hasPartySupport': True, 'isRegularSurvey': True}",,,party_support,['party_support']
15711,전국   정기(정례)조사 정당지지도,(주)여론조사꽃,조사기관 자체 : (주)여론조사꽃,2026-03-20 18:00 ~ 2026-03-21 21:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17813&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=22,출처: 중앙선거여론조사심의위원회,17813,"{'region': {'level': 'national', 'metro': None, 'metroKey': None, 'municipality': None}, 'electionTypes': ['party_support'], 'hasPartySupport': True, 'isRegularSurvey': True}",,,party_support,['party_support']
15710,대구광역시 달서구    정당지지도 기초단체장선거,(주)리얼미터,시·도단위 신문 : 영남일보,2026-03-19 13:30 ~ 2026-03-20 20:45,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17810&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=22,출처: 중앙선거여론조사심의위원회,17810,"{'region': {'level': 'municipality', 'metro': '대구광역시', 'metroKey': 'daegu', 'municipality': '달서구'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",daegu,달서구,mayor,['mayor']
15709,인천광역시 연수구  갑선거구  국회의원선거 광역단체장선거 정당지지도,(주)에스티아이,조사기관 자체 : (주)에스티아이 자체조사,2026-03-19 10:30 ~ 2026-03-20 21:30,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17800&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=22,출처: 중앙선거여론조사심의위원회,17800,"{'region': {'level': 'municipality', 'metro': '인천광역시', 'metroKey': 'incheon', 'municipality': '연수구'}, 'electionTypes': ['governor'], 'hasPartySupport': True, 'isRegularSurvey': False}",incheon,연수구,governor,['governor']
15708,강원특별자치도 강릉시    기초단체장선거 정당지지도,(주)코리아정보리서치,뉴스통신사 : 뉴시스강원취재본부,2026-03-19 11:00 ~ 2026-03-20 21:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17808&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=22,출처: 중앙선거여론조사심의위원회,17808,"{'region': {'level': 'municipality', 'metro': '강원특별자치도', 'metroKey': 'gangwon', 'municipality': '강릉시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gangwon,강릉시,mayor,['mayor']
15707,경상남도 함양군    기초단체장선거 정당지지도 정치사회현안,(주)엠브레인퍼블릭,인터넷언론 : 함양인터넷뉴스,2026-03-20 10:00 ~ 2026-03-21 19:01,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17807&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=22,출처: 중앙선거여론조사심의위원회,17807,"{'region': {'level': 'municipality', 'metro': '경상남도', 'metroKey': 'gyeongnam', 'municipality': '함양군'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeongnam,함양군,mayor,['mayor']
15706,전북특별자치도 익산시    광역단체장선거 교육감선거 기초단체장선거 정치 현안 등,(주)한국리서치,방송사 : KBS전주,2026-03-20 10:35 ~ 2026-03-21 15:45,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17806&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=22,출처: 중앙선거여론조사심의위원회,17806,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '익산시'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': False, 'isRegularSurvey': False}",jeonbuk,익산시,governor,"['governor', 'mayor', 'superintendent']"
15705,전북특별자치도 군산시    광역단체장선거 교육감선거 기초단체장선거 정치 현안 등,(주)한국리서치,방송사 : KBS전주,2026-03-20 10:15 ~ 2026-03-21 15:47,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17805&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=22,출처: 중앙선거여론조사심의위원회,17805,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '군산시'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': False, 'isRegularSurvey': False}",jeonbuk,군산시,governor,"['governor', 'mayor', 'superintendent']"
15704,인천광역시 중구 동구    기초단체장선거 정당지지도 제물포구청장 선거,(주)데일리리서치,인터넷언론 : 인천투데이,2026-03-19 10:30 ~ 2026-03-20 21:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17804&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=22,출처: 중앙선거여론조사심의위원회,17804,"{'region': {'level': 'metro', 'metro': '인천광역시', 'metroKey': 'incheon', 'municipality': None}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",incheon,,mayor,['mayor']
15703,경상남도 김해시    기초단체장선거 정당지지도,(주)이너텍시스템즈,인터넷언론 : 프레시안 경남취재본부,2026-03-19 10:00 ~ 2026-03-20 21:40,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17801&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=22,출처: 중앙선거여론조사심의위원회,17801,"{'region': {'level': 'municipality', 'metro': '경상남도', 'metroKey': 'gyeongnam', 'municipality': '김해시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeongnam,김해시,mayor,['mayor']
15702,경기도 양평군    기초단체장선거 정당지지도,조원씨앤아이,시·도단위 신문 : 경기일보,2026-03-19 12:07 ~ 2026-03-20 19:41,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17797&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=23,출처: 중앙선거여론조사심의위원회,17797,"{'region': {'level': 'municipality', 'metro': '경기도', 'metroKey': 'gyeonggi', 'municipality': '양평군'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeonggi,양평군,mayor,['mayor']
15701,경상남도 의령군    기초단체장선거,(주)유앤미리서치,구·시·군단위 신문 : 의령의소리,2026-03-19 14:00 ~ 2026-03-20 21:30,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17798&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=23,출처: 중앙선거여론조사심의위원회,17798,"{'region': {'level': 'municipality', 'metro': '경상남도', 'metroKey': 'gyeongnam', 'municipality': '의령군'}, 'electionTypes': ['mayor'], 'hasPartySupport': False, 'isRegularSurvey': False}",gyeongnam,의령군,mayor,['mayor']
15700,경상남도 산청군 기초단체장선거정당지지도,(주)비전코리아,인터넷언론 : 미디어팜,2026-03-19 10:08,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17796&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=23,출처: 중앙선거여론조사심의위원회,17796,"{'region': {'level': 'municipality', 'metro': '경상남도', 'metroKey': 'gyeongnam', 'municipality': '산청군'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeongnam,산청군,mayor,['mayor']
15699,전국   정기(정례)조사 정당지지도 3월 3주차 주간집계,(주)리얼미터,전국단위 신문 : 에너지경제신문,2026-03-19 12:04 ~ 2026-03-20 18:55,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17795&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=23,출처: 중앙선거여론조사심의위원회,17795,"{'region': {'level': 'national', 'metro': None, 'metroKey': None, 'municipality': None}, 'electionTypes': ['party_support'], 'hasPartySupport': True, 'isRegularSurvey': True}",,,party_support,['party_support']
15698,"전북특별자치도 장수군 광역단체장선거교육감선거기초단체장선거 정당지지도, 정치 현안 등",(주)한국리서치,방송사 : KBS전주,2026-03-19 10:31 ~ 2026-03-20 15:36,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17794&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=23,출처: 중앙선거여론조사심의위원회,17794,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '장수군'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,장수군,governor,"['governor', 'mayor', 'superintendent']"
15697,전북특별자치도 진안군    광역단체장선거 교육감선거 기초단체장선거 정치 현안 등,(주)한국리서치,방송사 : KBS전주,2026-03-19 10:31 ~ 2026-03-20 15:35,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17793&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=23,출처: 중앙선거여론조사심의위원회,17793,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '진안군'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': False, 'isRegularSurvey': False}",jeonbuk,진안군,governor,"['governor', 'mayor', 'superintendent']"
15696,전북특별자치도 무주군 광역단체장선거교육감선거기초단체장선거 정당지지도 등,(주)한국리서치,방송사 : KBS전주,2026-03-19 10:31 ~ 2026-03-20 15:34,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17792&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=23,출처: 중앙선거여론조사심의위원회,17792,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '무주군'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,무주군,governor,"['governor', 'mayor', 'superintendent']"
15695,전북특별자치도 전체    광역단체장선거 교육감선거 정당지지도 지역 정책 현안,한국갤럽조사연구소,인터넷언론 : 한국복지신문,2026-03-19 10:10 ~ 2026-03-20 18:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17791&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=23,출처: 중앙선거여론조사심의위원회,17791,"{'region': {'level': 'metro', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': None}, 'electionTypes': ['governor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,,governor,"['governor', 'superintendent']"
15694,경상남도 전체    광역단체장선거 정당지지도,(주)여론조사꽃,조사기관 자체 : (주)여론조사꽃,2026-03-18 13:30 ~ 2026-03-19 21:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17790&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=23,출처: 중앙선거여론조사심의위원회,17790,"{'region': {'level': 'metro', 'metro': '경상남도', 'metroKey': 'gyeongnam', 'municipality': None}, 'electionTypes': ['governor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeongnam,,governor,['governor']
15693,전라남도 장성군    기초단체장선거 정당지지도,(주)코리아정보리서치,인터넷언론 : 케이저널,2026-03-19 16:00 ~ 2026-03-20 20:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17789&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=23,출처: 중앙선거여론조사심의위원회,17789,"{'region': {'level': 'municipality', 'metro': '전라남도', 'metroKey': 'jeonnamgwangju', 'municipality': '장성군'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonnamgwangju,장성군,mayor,['mayor']
15692,대구광역시 전체    광역단체장선거 정당지지도,(주)알앤써치,인터넷언론 : 대구경제신문,2026-03-18 14:00 ~ 2026-03-19 21:30,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17788&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24,출처: 중앙선거여론조사심의위원회,17788,"{'region': {'level': 'metro', 'metro': '대구광역시', 'metroKey': 'daegu', 'municipality': None}, 'electionTypes': ['governor'], 'hasPartySupport': True, 'isRegularSurvey': False}",daegu,,governor,['governor']
15691,전북특별자치도 부안군    기초단체장선거 정당지지도 지역 현안,케이스탯리서치,시·도단위 신문/방송사/시·도단위 신문 : 전북일보/JTV/전라일보,2026-03-17 10:00 ~ 2026-03-18 17:17,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17781&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24,출처: 중앙선거여론조사심의위원회,17781,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '부안군'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,부안군,mayor,['mayor']
15690,전북특별자치도 고창군    기초단체장선거 정당지지도 지역 현안,케이스탯리서치,시·도단위 신문/방송사/시·도단위 신문 : 전북일보/JTV/전라일보,2026-03-17 10:00 ~ 2026-03-18 17:18,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17780&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24,출처: 중앙선거여론조사심의위원회,17780,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '고창군'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,고창군,mayor,['mayor']
15689,전북특별자치도 완주군    기초단체장선거 정당지지도 지역 현안,케이스탯리서치,시·도단위 신문/방송사/시·도단위 신문 : 전북일보/JTV/전라일보,2026-03-18 10:00 ~ 2026-03-19 20:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17778&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24,출처: 중앙선거여론조사심의위원회,17778,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '완주군'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,완주군,mayor,['mayor']
15688,전북특별자치도 김제시    기초단체장선거 정당지지도 지역 현안,케이스탯리서치,시·도단위 신문/방송사/시·도단위 신문 : 전북일보/JTV/전라일보,2026-03-17 10:00 ~ 2026-03-18 18:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17777&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24,출처: 중앙선거여론조사심의위원회,17777,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '김제시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,김제시,mayor,['mayor']
15687,전북특별자치도 남원시    기초단체장선거 정당지지도 지역 현안,케이스탯리서치,시·도단위 신문/방송사/시·도단위 신문 : 전북일보/JTV/전라일보,2026-03-18 10:00 ~ 2026-03-19 20:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17776&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24,출처: 중앙선거여론조사심의위원회,17776,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '남원시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,남원시,mayor,['mayor']
15686,전북특별자치도 정읍시    기초단체장선거 정당지지도 지역 현안,케이스탯리서치,시·도단위 신문/방송사/시·도단위 신문 : 전북일보/JTV/전라일보,2026-03-17 10:00 ~ 2026-03-18 18:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17773&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24,출처: 중앙선거여론조사심의위원회,17773,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '정읍시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,정읍시,mayor,['mayor']
15685,전국   정기(정례)조사 정당지지도,한국갤럽조사연구소,조사기관 자체 : 한국갤럽 자체 조사,2026-03-17 10:00 ~ 2026-03-18 18:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17787&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24,출처: 중앙선거여론조사심의위원회,17787,"{'region': {'level': 'national', 'metro': None, 'metroKey': None, 'municipality': None}, 'electionTypes': ['party_support'], 'hasPartySupport': True, 'isRegularSurvey': True}",,,party_support,['party_support']
15684,전북특별자치도 순창군 광역단체장선거교육감선거기초단체장선거 정당지지도 등,(주)한국리서치,방송사 : KBS전주,2026-03-18 10:05 ~ 2026-03-19 14:25,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17786&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24,출처: 중앙선거여론조사심의위원회,17786,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '순창군'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,순창군,governor,"['governor', 'mayor', 'superintendent']"
15683,전북특별자치도 임실군    광역단체장선거 교육감선거 기초단체장선거 정치 현안 등,(주)한국리서치,방송사 : KBS전주,2026-03-18 10:05 ~ 2026-03-19 14:22,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17785&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24,출처: 중앙선거여론조사심의위원회,17785,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '임실군'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': False, 'isRegularSurvey': False}",jeonbuk,임실군,governor,"['governor', 'mayor', 'superintendent']"
15682,전북특별자치도 남원시    광역단체장선거 교육감선거 기초단체장선거 정치 현안 등,(주)한국리서치,방송사 : KBS전주,2026-03-18 10:05 ~ 2026-03-19 14:26,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17784&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=25,출처: 중앙선거여론조사심의위원회,17784,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '남원시'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': False, 'isRegularSurvey': False}",jeonbuk,남원시,governor,"['governor', 'mayor', 'superintendent']"
15681,전라남도 광양시 기초단체장선거,한길리서치,구·시·군단위 신문 : 광양신문,2026-03-17 17:00 ~ 2026-03-18 20:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17783&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=25,출처: 중앙선거여론조사심의위원회,17783,"{'region': {'level': 'municipality', 'metro': '전라남도', 'metroKey': 'jeonnamgwangju', 'municipality': '광양시'}, 'electionTypes': ['mayor'], 'hasPartySupport': False, 'isRegularSurvey': False}",jeonnamgwangju,광양시,mayor,['mayor']
15680,충청남도 전체    광역단체장선거 교육감선거 정당지지도,윈지코리아컨설팅,인터넷언론 : 굿모닝충청,2026-03-17 12:00 ~ 2026-03-18 22:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17782&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=25,출처: 중앙선거여론조사심의위원회,17782,"{'region': {'level': 'metro', 'metro': '충청남도', 'metroKey': 'chungnam', 'municipality': None}, 'electionTypes': ['governor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",chungnam,,governor,"['governor', 'superintendent']"
15679,울산광역시 전체 광역단체장선거정당지지도,(주)여론조사꽃,조사기관 자체 : (주)여론조사꽃,2026-03-17 13:30 ~ 2026-03-18 21:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17772&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=25,출처: 중앙선거여론조사심의위원회,17772,"{'region': {'level': 'metro', 'metro': '울산광역시', 'metroKey': 'ulsan', 'municipality': None}, 'electionTypes': ['governor'], 'hasPartySupport': True, 'isRegularSurvey': False}",ulsan,,governor,['governor']
15678,충청북도 청주시    기초단체장선거 광역단체장선거 정당지지도,KOPRA,개인/인터넷언론 : 미디어태희 /충북뉴스,2026-03-16 18:55 ~ 2026-03-17 21:45,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17767&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=25,출처: 중앙선거여론조사심의위원회,17767,"{'region': {'level': 'municipality', 'metro': '충청북도', 'metroKey': 'chungbuk', 'municipality': '청주시'}, 'electionTypes': ['governor', 'mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",chungbuk,청주시,governor,"['governor', 'mayor']"
15677,전북특별자치도 고창군    광역단체장선거 교육감선거 기초단체장선거 정치 현안 등,(주)한국리서치,방송사 : KBS전주,2026-03-17 10:21 ~ 2026-03-18 13:56,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17766&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=25,출처: 중앙선거여론조사심의위원회,17766,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '고창군'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': False, 'isRegularSurvey': False}",jeonbuk,고창군,governor,"['governor', 'mayor', 'superintendent']"
15676,전북특별자치도 부안군    광역단체장선거 교육감선거 기초단체장선거 정치 현안 등,(주)한국리서치,방송사 : KBS전주,2026-03-17 10:21 ~ 2026-03-18 13:55,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17770&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=25,출처: 중앙선거여론조사심의위원회,17770,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '부안군'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': False, 'isRegularSurvey': False}",jeonbuk,부안군,governor,"['governor', 'mayor', 'superintendent']"
15675,경기도 하남시    기초단체장선거 정당지지도,(주)비전코리아,전국단위 신문/인터넷언론 : 포털신문/올리서치,2026-03-16 10:30 ~ 2026-03-17 20:03,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17771&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=25,출처: 중앙선거여론조사심의위원회,17771,"{'region': {'level': 'municipality', 'metro': '경기도', 'metroKey': 'gyeonggi', 'municipality': '하남시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeonggi,하남시,mayor,['mayor']
15674,경상북도 울릉군    기초단체장선거 정당지지도,(주)이너텍시스템즈,인터넷언론 : GBI(프라임경북방송),2026-03-13 10:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17765&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=25,출처: 중앙선거여론조사심의위원회,17765,"{'region': {'level': 'municipality', 'metro': '경상북도', 'metroKey': 'gyeongbuk', 'municipality': '울릉군'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeongbuk,울릉군,mayor,['mayor']
15673,경상남도 창녕군 기초단체장선거정당지지도,KOPRA,개인 : 고성국TV,2026-03-16 17:05 ~ 2026-03-17 21:05,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17739&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=25,출처: 중앙선거여론조사심의위원회,17739,"{'region': {'level': 'municipality', 'metro': '경상남도', 'metroKey': 'gyeongnam', 'municipality': '창녕군'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeongnam,창녕군,mayor,['mayor']
15672,경기도 전체    광역단체장선거 교육감선거 정당지지도,넥스트리서치,방송사 : CBS,2026-03-16 10:00 ~ 2026-03-17 21:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17757&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=26,출처: 중앙선거여론조사심의위원회,17757,"{'region': {'level': 'metro', 'metro': '경기도', 'metroKey': 'gyeonggi', 'municipality': None}, 'electionTypes': ['governor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeonggi,,governor,"['governor', 'superintendent']"
15671,경기도 고양시    기초단체장선거 정당지지도,윈지코리아컨설팅,조사기관 자체 : 윈지코리아컨설팅,2026-03-15 10:00 ~ 2026-03-16 22:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17762&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=26,출처: 중앙선거여론조사심의위원회,17762,"{'region': {'level': 'municipality', 'metro': '경기도', 'metroKey': 'gyeonggi', 'municipality': '고양시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeonggi,고양시,mayor,['mayor']
